url,ok,info,year,typ_prace,source_file
https://www.researchgate.net/publication/311899878_Review_of_the_book_Assessing_rea,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/kissova,diplomovka.txt"
https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-06ccd62f-ed11-4086bea4-c88d4c462ac6,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/kissova,diplomovka.txt"
https://doi.org/10.1016/S0079-7421,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/kissova,diplomovka.txt"
https://doi.org/10.1080/23808985.1984.11678576,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/kissova,diplomovka.txt"
https://www.minedu.sk/data/files/11808_statny-vzdelavaci-program-pre-zakladnevzdelavanie-cely.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/kissova,diplomovka.txt"
https://doi.org/10.1016/j.clim.2020.108427,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1007/s10067-020-05275-1,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1148/radiol.2020200642,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://blog.naver.com/hyouncho2/220789133928,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1007/s11239-020-02146-z,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1080/17474086.2017.1345306,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://www.nps.org.au/assets/82c6a6ceea998ab6ff4eccf59155-c847e86a9da68f07c400e15d508aeeb00c229ee2fddaa72d3337ed692bb1.pdf,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://www.siemenshealthineers.com/sk/hemostasis/innovance-assays/innovance-heparin,0,Connection error,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1111/ijlh.13230,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.7150/ijms.25146,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.pathol.2015.11.025,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1055/s-2001-17961,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1126/sciimmunol.abc6347,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1021/acscentsci.0c00501,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1007/s00134-02006062-x,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.thromres.2020.05.018,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1515/cclm-2014-0906,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.4212/cjhp.v68i1.1423,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.11613/BM.2012.035,0,Timeout,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1097/PAT.0b013e328360f02d,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.2450/2015.0096-15,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.jcv.2020.104362,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1186/s12959-02300465-8,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1139/m75-218,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1038/s41591-020-0968-3,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1515/cclm-2020-0188,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1182/blood.2020007252,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1021/acsomega.0c01554,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.3390/life12101658,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1055/s-0040-1715841,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.jvs.2020.05.015,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.cmi.2021.04.024,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://dspace.cuni.cz/bitstream/handle/20.500.11956/50374/130043739.pdf?sequence=1&,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.blre.2020.100745,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1148/radiol.2020201561,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1055/s-0040-1709650,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1097/CM9.0000000000000775,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1136/thoraxjnl-2020-216243,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.3389/fmed.2020.00248,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.3390/jcm9061651,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1177/1076029620938149,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.3949/ccjm.87a.ccc024,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1056/NEJMc2009787,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1097/CCM.0000000000004509,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1111/jth.14842,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.3390/ijms24108945,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1111/jth.14854,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1021/acs.molpharmaceut.0c00608,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1080/14787210.2021.1915129,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1007/s00408-020-00408-4,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1016/j.thromres.2018.12.003,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1021/acsnano.0c02823,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1001/jamainternmed.2021.6203,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://www.solen.sk/storage/file/article/a37e4fe9c79108d40883da73f825d714.pdf,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1186/s13054-020-03000-7,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1111/jth.14817,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1111/jth.15029,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1080/17474086.2021.1875813,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.2144/000112776,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.4081/hr.2015.5844,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1177/10760296211010976,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1161/CIRCULATIONAHA.120.046702,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.1093/cid/ciaa1150,0,HTTP 403,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
https://doi.org/10.5582/bst.2020.03086,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/hubcikova,diplomovka.txt"
http://www.pravnenoviny.sk/obcianske-pravo/novinka-v-civilnom-prave-v-podobe-civilnehomimosporoveho-poriadku,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/prokofiiev,diplomovka.txt"
https://www.unicef.sk/files/dohovor_o_pravach_dictata.pdf,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/prokofiiev,diplomovka.txt"
http://www.pravnenoviny.sk/obcianske-pravo/novinka-v-civilnom-prave-v-podobecivilneho-,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/prokofiiev,diplomovka.txt"
https://www.unicef.sk/files/dohovor_o_pravach_dietata.pdf,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/prokofiiev,diplomovka.txt"
https://www.banskastiavnica.sk/obcan/verejny-poriadok-a-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://school.valdner.com/data/FMK%20UCM%20TT/4roc%20%20Globalny%20marketing/marketing%20pre%20medzinarodne%20trhy.pdf˃,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://school.valdner.com/data/FM%20UK%20BA/3roc%20-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.nadaciapontis.sk/wp-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.citroen.sk/modely/jumper.html˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://datacube.statistics.sk/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.elgas.sk/wpcontent/uploads/2024/02/Cennik_EE_nereg_od1_4_24.pdf˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.euroekonom.sk/pozicioning/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.finreport.sk/kalkulacky/mzdova-,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.marketinginasia.com/sk/ak%C3%A9-povinnostim%C3%A1-prieskumn%C3%ADk-trhu/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.iz.sk/sk/projekty/regiony-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://slideplayer.com/slide/14357322/˃,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.sjf.tuke.sk/kav/images/skript_stud_mat/podnikanie.pdf˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://index.sme.sk/c/23295868/ministerstvo-prace-spusta-projekt-na-pomocnezamestnanym-za-tristo-milionov-eur.html˃,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.minv.sk/?vyrobapekarskych-a-cukrarskych-vyrobkov˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.nehnutelnosti.sk/˃,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://newmagazineroom.ru/sk/income-tax/territorialnyi-marketing-obshcheeponyatie-sushchnost-raznovidnosti-territorialnyi-marketing-etapy-evo/˃,0,SSL error,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://paas.sk/en/home/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.profesia.sk/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
http://www.soudpo.edu.sk/Predmety/Dopravna%20geografia.pdf˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.spp.sk/domacnosti/plyn/tarify-a-cenniky-plynu/˃,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.podnikajte.sk/podpora-,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://www.vodaportal.sk/Dokument/ceny-vodneho-a-stocneho-v-roku-2022-101417.aspx˃,0,Connection error,2024,diplomovka,"/Users/basic/PriDav/prace/adamov,diplomovka.txt"
https://spravy.pravda.sk/svet/clanok/399705-norsko-si-pripomina-pat-rokov-od-vrazdeniaandersa-breivika/,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kurillova,bakalarka.txt"
https://www.europarl.europa.eu/news/sk/headlines/security/20180316STO99922/opatreniaeu-proti-terorizmu,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kurillova,bakalarka.txt"
https://data.consilium.europa.eu/doc/document/ST-14469-2005-REV-4/cs/pdf,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kurillova,bakalarka.txt"
https://www.mzv.sk/documents/10182/12350/odporucania_Report.pdf,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kurillova,bakalarka.txt"
https://www.teraz.sk/video/bostonsky-maraton-carnajev-rozsudok/129068-clanok.html,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kurillova,bakalarka.txt"
https://encyklopediapoznania.sk/clanok/6759/kognitivne-myslienkove-mapymind-maps-imapy,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/podracka,diplomovka.txt"
https://books.google.sk/books?id=c2OLEAAAQBAJ&printsec=frontcover&hl=sk,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/podracka,diplomovka.txt"
https://encyklopediapoznania.sk/clanok/6759/kognitivne-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/podracka,diplomovka.txt"
https://www.casopis-manazer.sk/rozhodovacieprocesy-v-manazerstve/,0,SSL error,2024,diplomovka,"/Users/basic/PriDav/prace/podracka,diplomovka.txt"
https://www.ip.gov.sk/bozp/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.nistglobal.com/blog/2022/10/what-is-safety-in-the-workplace/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.engineering.sk/clanky2/manazerske-inspiracie/11088-dizajnnajucinnejsi-sposob-riadenia-rizika-systemov,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://keneducation.in/risk-vs-hazard-v-danger-should-the-termsrisk-hazard-and-danger-be-used-interchangeably/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.europarl.europa.eu/factsheets/cs/sheet/56/bezpecnost-aochrana-zdravi-pri-praci,1,HTTP 202,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://eur-lex.europa.eu/legal-content/SK/TXT/PDF/?uri=CELEX:12016P/TXT,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.employment.gov.sk/sk/pracazamestnanost/bezpecnost-ochrana-zdravia-pri-praci/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.pracovnepravo.sk/sk/casopis/bezpecnost-prace-v-praxi/bezpecnost-a-ochrana-zdraviapracovnikov-pri-praci-v-polnohospodarstve.m-1033.html,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://zsbozp.v3bp.cz/rizeni-bozp/89-,0,Connection error,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
http://www.krajciova.sk/SLIDY/02%20SlidyPDF/01%20ProcesnaOrganizacia/06%20Procesy/MK_08_ZlepsovanieProcesov_V1.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.workpath.com/en/magazine/pdca-cycle,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://zsbozp.vubp.cz/rizeni-bozp/89-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.bezpecnostprace.info/rizika/rizeni-rizik-bozp/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.nqa.com/medialibraries/NQA/NQA-Media-Library/PDFs/NQA-ISO-45001-ImplementationGuide.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.bezpecnostvpraxi.sk/clanok-z-titulky/hodnotenie-rizik-z-pohladu-bozp-aktbvp.htm,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.ip.gov.sk/wp-,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.iso.org/standard/88428.html,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.researchgate.net/figure/Schemeof-application-of-the-FMEA-method_fig2_349932406,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.ilo.org/wcmsp5/groups/public/@ed_protect/@protrav/@safework/documents/publicatio,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://agriculture.gouv.fr/accidents-du-travail-le-monde-agricole-particulierement-,0,SSL error,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://osha.europa.eu/sites/default/files/2022-02/Policy_brief_agriculture_forestry_SK.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://osha.europa.eu/sites/default/files/KE3111450SKN_002.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://keneducation.in/risk-vs-hazard-v-danger-should-theterms-risk-hazard-and-danger-be-used-interchangeably/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-ED-09-001/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
http://epp.eurostat.ec.europa.eu/statistics_explained/,1,HTTP 302,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://agriculture.gouv.fr/accidents-du-travaille-monde-agricole-particulierement16,0,SSL error,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.pracovnepravo.sk/sk/casopis/bezpecnost-prace-v-,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://keneducation.in/risk-vs-hazard-v-danger-should-the-terms-risk-hazardand-danger-be-used-interchangeably/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://osha.europa.eu/sites/default/files/202202/Policy_brief_agriculture_forestry_SK.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.bezpecnostvpraxi.sk/clanok-z-titulky/hodnotenierizik-z-pohladu-bozp-aktbvp.htm,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://eur-lex.europa.eu/legal-,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.employment.gov.sk/sk/praca-zamestnanost/bezpecnost-ochranazdravia-pri-praci/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.ip.gov.sk/wp-content/uploads/2018/01/NIPBOZP-stroje-nahl.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.nqa.com/medialibraries/NQA/NQA-Media-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.bozpo.sk/public/poradna/nip/jednoduchy_system_riadenia_bozp.p,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.nistglobal.com/blog/2022/10/what-is-,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.ilo.org/wcmsp5/groups/public/@ed_protect/@protrav/@saf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://osha.europa.eu/sites/default/files/2022icy_brief_agriculture_forestry_SK.pdf,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hervay,diplomovka.txt"
https://www.podnikajte.sk/informacne-technologie/crm-system,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://open.mitchellhamline.edu/cgi/viewcontent.cgi?article=1074&context=cybaris,0,HTTP 403,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.europarl.europa.eu/ftu/pdf/sk/FTU_2.4.2.pdf,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://europa.eu/youreurope/business/runningbusiness/intellectual-property/trade-secrets/index_sk.htm,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.epravo.sk/top/clanky/spsoby-sudnej-ochrany-obchodneho-tajomstva4411.html,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.epravo.sk/top/clanky/chranite-si-svoje-obchodnetajomstva-co-je-obchodne-tajomstvo-a-ako-ho-chranit-2921.html,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
http://www.oad.sk/node/329?q=system/files/Pravo_na_informacie.pdf,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.wto.org/english/tratop_e/trips_e/intel2_e.htm,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.akmv.sk/zmena-pravnej-upravy-obchodneho-tajomstva-od-01.01.2018,1,HTTP 200,2021,bakalarka,"/Users/basic/PriDav/prace/kosarova,bakalarka.txt"
https://www.sciencedirect.com/topics/psychology/consumer-psychology/,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.sciencedirect.com/science/article/pii/S0268401220308082/,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.founderjar.com/types-of-consumer-buying-behavior/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://snov.io/glossary/buyer-behavior/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.researchgate.net/publication/228742060_The_habitual_consumer/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.frontiersin.org/articles/10.3389/fpsyg,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://quickbooks.intuit.com/ca/resources/marketing/fourfactors-consumer-behaviormarketing/,0,Timeout,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.educba.com/4-factors-influencing-consumer-behaviour/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://insidebe.com/articles/understand-your-customers-barriers/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://fourtemperaments.com/4-primary-temperaments/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://psychoblog.sk/typy-temperamentov/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.conversioner.com/blog/convert-more-customers-using-the-4-basic-personalities/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.linkedin.com/pulse/human-temperaments-why-everymarketer-needs-know-them-morgan-laskey/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://sellingrevolution.com/blog/the-4-humors-of-buyers-and-how-to-sellto-each/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.digitalnystudent.sk/student/lekcia/12/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://opac.crzp.sk/?fn=docview2ChildW1QKIM&record=72A4E145D65F5DA0BE473E0B29C0&,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.scotch-soda.eu/pt-en/sale-most-wanted-men,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
https://www.zara.com/sk/sk/woman-must-have-l4108.html?v1=2352612/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/moravska,diplomovka.txt"
